"","surgery","release_speed","arm_angle","spin_axis","release_spin_rate","pitch_type","release_pos_z"
"32582","0",88.7,46.8,207,2393,7,6.24
"32583","0",74.2,34,47,3153,2,5.3
"32584","0",91.5,41.4,142,2103,3,6.17
"32585","0",99.2,37.7,214,2273,6,5.83
"32586","0",94.8,22.1,221,2563,3,5.23
"32587","0",85.7,50.6,84,2249,7,6.16
"32588","0",81,47.4,262,2478,1,6.22
"32589","0",83.3,52.6,237,1583,1,6.59
"32590","0",88.5,44.4,112,2512,7,6.29
"32591","0",75.8,42.3,40,2355,2,6.09
"32592","0",92.3,63.8,193,2076,3,6.01
"32593","0",97.1,19.1,231,2262,3,5.17
"32594","0",86.5,41.7,41,3155,2,6.25
"32595","0",93.5,44.7,215,2138,6,6.11
"32596","0",92.3,35.5,220,2398,3,5.6
"32597","0",93.9,46.2,209,2154,3,6.89
"32598","0",90.3,39.9,243,1536,1,5.65
"32599","0",88,22.8,247,2096,1,5.28
"32600","0",83,16.3,81,1914,1,4.57
"32601","0",93.3,16.4,135,2643,3,5.07
"32602","0",93.2,43.3,200,2410,3,6.27
"32603","0",79.8,45.8,129,1715,1,6.23
"32604","0",85.7,28.8,296,2403,7,5.26
"32605","0",86.5,31.1,44,2879,8,5.48
"32606","0",90.5,46.3,159,2029,6,5.72
"32607","0",88.3,25.7,238,1689,1,5.17
"32608","0",100.4,16.4,234,2169,3,4.78
"32609","0",85.8,54.5,191,2468,7,6.25
"32610","0",93.9,34.1,218,2575,3,5.68
"32611","0",91.6,54.4,152,1924,3,6.21
"32612","0",85.2,33.9,44,2657,8,5.43
"32613","0",79.5,32.2,77,1885,8,5.15
"32614","0",96.2,41.5,211,2278,3,5.62
"32615","0",87,26.6,113,1539,1,5.25
"32616","0",88.1,47,211,1490,4,5.87
"32617","0",88.2,9.1,251,2038,6,4.99
"32618","0",94.4,50.5,152,2247,3,5.84
"32619","0",93.6,51,147,2417,3,5.93
"32620","0",97.7,54.2,202,2263,3,6.13
"32621","0",94.7,46.4,152,2408,3,5.86
"32622","0",92.7,31.8,202,2289,3,5.37
"32623","0",90.8,33.6,248,2691,7,4.92
"32624","0",93.6,22.9,226,1968,3,5.11
"32625","0",92.7,55.2,200,2263,3,6.38
"32626","0",83.7,32.3,69,2777,7,5.75
"32627","0",96.4,36,219,2209,3,5.88
"32628","0",79.2,46.9,264,1792,1,5.42
"32629","0",92.6,39.6,204,2753,3,5.65
"32630","0",89.5,15.2,117,2074,6,5.34
"32631","0",92,40,215,2215,3,6.24
"32632","0",94.4,45.4,213,2161,3,6.05
"32633","0",93.6,24.8,213,2310,3,5
"32634","0",93,27.5,237,2637,6,5.36
"32635","0",92.3,39,152,2510,3,5.84
"32636","0",101.1,40.3,220,2111,6,5.78
"32637","0",98.8,56.5,184,2453,3,6.69
"32638","0",86.5,38.6,31,2216,5,6.07
"32639","0",87.9,47.2,229,1399,4,5.92
"32640","0",93.6,25,227,2230,3,5.45
"32641","0",95.4,17.3,231,2243,6,5.31
"32642","0",89.5,46.4,141,2298,6,6.08
"32643","0",97.1,44.5,209,2371,3,5.78
"32644","0",93.9,38.6,142,1998,3,5.71
"32645","0",88.7,49.4,139,1638,7,6.03
"32646","0",90,46.3,209,2078,3,6.32
"32647","0",86.6,38.9,13,2222,7,5.35
"32648","0",97.1,49.7,207,2460,3,5.58
"32649","0",95.7,18.3,235,2252,6,5.34
"32650","0",80,34.8,85,1979,8,5.05
"32651","0",92.7,57.3,149,2062,3,6.22
"32652","0",77.3,50.7,42,2068,2,6.28
"32653","0",94.3,8.6,241,2543,3,4.52
"32654","0",91.8,45.3,233,1533,1,5.93
"32655","0",81.5,0.4,308,1971,8,4.28
"32656","0",80.2,17.6,309,2768,7,5.55
"32657","0",82.4,38.4,67,3060,8,5.65
"32658","0",82.6,21,53,2618,7,5.12
"32659","0",87.3,22.9,242,1531,1,5.18
"32660","0",74,6.9,280,1984,7,4.78
"32661","0",93.2,33.1,219,2342,3,5.81
"32662","0",86.9,32.4,236,1774,1,5.59
"32663","0",73.5,11.4,89,2439,8,4.97
"32664","0",95.8,16.5,237,2597,6,5.09
"32665","0",83.1,50.7,329,1880,5,6.4
"32666","0",81.8,48.7,29,2160,2,6.26
"32667","0",82.6,56.1,304,2055,7,6.45
"32668","0",93.8,44.4,213,1889,3,6.19
"32669","0",94.2,29.7,127,2249,6,5.47
"32670","0",76.5,42.5,316,2392,7,6.12
"32671","0",93,61.8,197,2212,3,6.39
"32672","0",87.9,46.3,40,3084,8,5.45
"32673","0",81.6,61.1,140,2232,7,6.47
"32674","0",94.3,47.1,147,2301,3,5.89
"32675","0",87.6,40.4,29,2420,5,5.61
"32676","0",85.8,30.9,46,2911,8,5.56
"32677","0",85.4,27.1,94,3020,8,5.42
"32678","0",92.9,20.9,225,2119,6,5.08
"32679","0",96.6,34.5,222,2197,3,5.14
"32680","0",96.1,43.7,215,2137,3,5.55
"32681","0",82.4,18.4,287,2450,8,5.3
"32682","0",89.4,29.4,166,2115,7,5.3
"32683","0",84.9,39.4,241,1262,4,5.77
"32684","0",94.4,36.8,219,2226,3,5.8
"32685","0",96.1,52.6,215,2313,3,6.13
"32686","0",94.2,23.1,229,2254,3,5.37
"32687","0",92.2,52.7,201,2186,3,6.35
"32688","0",96.3,20.8,224,2221,3,4.57
"32689","0",88.3,54,171,2334,3,6.21
"32690","0",85.2,45.6,161,2341,7,5.82
"32691","0",87.7,38.7,28,2462,5,5.99
"32692","0",99.2,36.6,222,2293,3,5.8
"32693","0",91.2,33.1,258,2837,7,4.96
"32694","0",88.2,42,155,2287,7,5.69
"32695","0",93.3,42.9,127,2272,6,5.8
"32696","0",99.5,55.8,192,2486,3,6.81
"32697","0",84.7,36.7,55,3063,2,6.16
"32698","0",85.7,42.7,228,1833,1,6.29
"32699","0",91.2,42.5,216,2289,6,5.79
"32700","0",80.9,58.2,77,2342,7,5.95
"32701","0",96,44.6,215,2477,3,6.18
"32702","0",97.3,52.5,198,2316,3,6
"32703","0",93.4,9.5,254,2052,6,4.74
"32704","0",80.2,46.4,141,1442,1,6.12
"32705","0",93.3,48.3,212,2258,3,5.47
"32706","0",86.4,33.3,299,2343,7,5.35
"32707","0",76.8,26.8,312,2363,7,5.24
"32708","0",87.2,44.4,126,1219,1,5.68
"32709","0",97.7,19.1,228,2219,3,5.19
"32710","0",96.3,47.9,216,2059,6,5.86
"32711","0",84.2,29.1,60,2778,7,5.64
"32712","0",79.2,45.2,54,2275,8,6.29
"32713","0",80.2,49.9,43,2460,7,6.1
"32714","0",93.4,30.3,127,2323,3,5.02
"32715","0",95.7,40.2,213,2567,3,5.74
"32716","0",93.7,32.6,135,2067,3,5.54
"32717","0",94.3,51.5,212,1903,6,5.86
"32718","0",85.5,42.4,15,2497,5,5.89
"32719","0",97.6,40,212,2422,3,5.43
"32720","0",83,23.8,267,2221,8,5.26
"32721","0",98.7,58.1,195,2522,3,6.61
"32722","0",97.2,49.8,202,2162,3,6.09
"32723","0",85.5,40,102,2229,7,5.98
"32724","0",93.9,29.6,212,2349,3,5.01
"32725","0",94.9,50.8,153,2325,3,6.39
"32726","0",86.9,45,116,1618,1,5.75
"32727","0",95.1,37.5,218,2475,3,5.5
"32728","0",87.4,23.4,246,1981,1,5.25
"32729","0",89.4,27.7,234,2086,1,5.55
"32730","0",101.4,19,230,2331,3,4.74
"32731","0",83.9,54.5,236,1629,1,6.65
"32732","0",75,7.8,287,2514,8,4.62
"32733","0",82.1,17.2,297,3079,8,4.85
"32734","0",85.9,44.1,130,1781,1,6.11
"32735","0",91.7,40.1,154,2479,3,5.81
"32736","0",100.7,42.3,219,2302,6,5.86
"32737","0",94.8,31.5,237,1995,6,5.66
"32738","0",93.1,35,205,2197,3,5.53
"32739","0",94.5,33.3,225,2040,6,5.34
"32740","0",92.8,38.3,220,2214,3,5.78
"32741","0",95.4,50.1,202,2207,3,6.19
"32742","0",74.1,39.3,310,2337,2,6.23
"32743","0",80.2,53.5,27,2320,5,6.14
"32744","0",89.6,29,235,1915,1,5.29
"32745","0",93.7,42.1,225,1869,6,5.58
"32746","0",86.6,40.1,225,1487,4,5.63
"32747","0",81.8,34.6,78,2742,8,5.32
"32748","0",93.2,42.1,210,2318,3,5.92
"32749","0",93.1,12.5,235,2608,3,4.6
"32750","0",82.4,29.5,72,2838,8,5.25
"32751","0",97.3,49.1,199,2216,3,5.89
"32752","0",94.4,50.8,154,2221,3,5.93
"32753","0",95.6,20.4,230,2275,3,5.11
"32754","0",86.2,48,95,2229,7,5.43
"32755","0",95.7,40.8,215,2117,3,5.98
"32756","0",80.8,48.4,256,2426,1,6.31
"32757","0",98.6,50.8,204,2232,3,6.07
"32758","0",85.6,28.5,44,2964,8,5.44
"32759","0",93.2,38.7,207,2757,3,5.71
"32760","0",94.8,24,226,1959,3,5.03
"32761","0",90,47.8,243,1610,1,5.77
"32762","0",81.1,30.4,310,2503,7,4.93
"32763","0",85.2,40.3,136,2365,7,5.81
"32764","0",87.8,34,184,1994,7,5.94
"32765","0",99.4,54.3,199,2406,3,6.83
"32766","0",85.6,34.9,49,2397,8,5.66
"32767","0",92.7,54.7,199,2202,3,6.4
"32768","0",80.2,41.2,75,2602,8,5.92
"32769","0",98.6,55.3,202,2493,3,6.29
"32770","0",81.7,67.5,21,2287,2,6.51
"32771","0",90,45,150,2497,3,6.21
"32772","0",93.9,39.6,223,1906,6,5.47
